id,car_year,brand,car_type,transmission,model,1st_hand_price,avg_used_price,min_sell_price,max_sell_price
0,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G Carbon Edition,669000,585000,526500,643500
1,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G Clap Pop Sports (MY23),647000,575000,517500,632500
2,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19) (MNC),599000,505000,454500,555500
3,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY23),599000,535000,459000,489000
4,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19) (MNC),599000,505000,454500,555500
5,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY23),599000,535000,481500,588500
6,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19) (MNC),546000,465000,418500,511500
7,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19) (MNC),546000,465000,418500,511500
8,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G RooKie Drive Sports (MY23),662000,590000,531000,649000
9,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19) (MNC),659000,555000,559000,600000
10,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19) (MNC),659000,555000,499000,499000
11,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G Sports Carbon Edition,669000,590000,531000,649000
12,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19) (MNC),690000,585000,526500,643500
13,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY23),730000,655000,549000,559000
14,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19) (MNC),690000,585000,526500,643500
15,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY23),730000,655000,589500,720500
16,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY23),680000,605000,499000,499000
17,2023,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY23),680000,605000,544500,665500
18,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19) (MNC),799000,690000,621000,759000
19,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY23),830000,750000,675000,825000
20,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19) (MNC),799000,690000,621000,759000
21,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY23),830000,750000,675000,825000
22,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY23),720000,650000,585000,715000
23,2023,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY23),720000,650000,585000,715000
24,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G Carbon Edition,669000,565000,508500,621500
25,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19) (MNC),599000,485000,434000,499000
26,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19) (MNC),599000,485000,399900,518000
27,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19) (MNC),546000,445000,489000,489000
28,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19) (MNC),546000,445000,400500,489500
29,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan 100th Anniversary Edition,677000,555000,499500,610500
30,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19) (MNC),659000,535000,419000,587000
31,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports 100th Anniversary Edition,677000,555000,499500,610500
32,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19) (MNC),659000,535000,455000,529000
33,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G Sports Carbon Edition,669000,570000,513000,627000
34,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19) (MNC),690000,565000,489000,519000
35,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19) (MNC),690000,565000,508500,621500
36,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY19) (MNC),627000,515000,459999,499000
37,2022,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY19) (MNC),627000,515000,428000,459000
38,2022,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19) (MNC),799000,670000,603000,737000
39,2022,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19) (MNC),799000,670000,603000,737000
40,2022,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY19) (MNC),782000,650000,585000,715000
41,2022,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY19) (MNC),782000,650000,585000,715000
42,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19),602000,485000,439000,459000
43,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19) (MNC),599000,465000,429000,490000
44,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19),602000,485000,436500,533500
45,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19) (MNC),599000,465000,439000,466900
46,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19),546000,425000,409000,409000
47,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19) (MNC),546000,425000,382500,467500
48,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19),546000,425000,458000,458000
49,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19) (MNC),546000,425000,499000,499000
50,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan 100th Anniversary Edition,677000,535000,481500,588500
51,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19),648000,525000,427000,519000
52,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19) (MNC),659000,515000,390000,495000
53,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports 100th Anniversary Edition,677000,535000,481500,588500
54,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19),648000,520000,469000,469000
55,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19) (MNC),659000,515000,389000,495000
56,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19),690000,545000,490500,599500
57,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19) (MNC),690000,545000,459000,479000
58,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19),690000,545000,490500,599500
59,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19) (MNC),690000,545000,450000,450000
60,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY19),627000,505000,459000,464000
61,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY19) (MNC),627000,495000,394000,519000
62,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY19),627000,505000,439000,439000
63,2021,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY19) (MNC),627000,495000,394000,549000
64,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19),799000,630000,567000,693000
65,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19) (MNC),799000,650000,585000,715000
66,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19),799000,630000,567000,693000
67,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19) (MNC),799000,650000,585000,715000
68,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY19),782000,610000,549000,671000
69,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY19) (MNC),782000,630000,567000,693000
70,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY19),782000,610000,549000,671000
71,2021,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY19) (MNC),782000,630000,567000,693000
72,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19),602000,465000,250000,485000
73,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19),602000,465000,459700,489000
74,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19),546000,405000,359000,459000
75,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19),546000,405000,380000,419000
76,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan 100th Anniversary Edition,677000,515000,463500,566500
77,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19),648000,505000,380000,599000
78,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports 100th Anniversary Edition,677000,515000,459000,459000
79,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19),648000,500000,419000,504291
80,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19),690000,525000,424000,482142
81,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19),690000,525000,448000,512530
82,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY19),627000,485000,365000,460421
83,2020,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY19),627000,485000,400000,498000
84,2020,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19),799000,610000,549000,671000
85,2020,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19),799000,610000,469000,469000
86,2020,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY19),782000,590000,531000,649000
87,2020,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY19),782000,590000,531000,649000
88,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sedan (MY19),602000,445000,359000,359000
89,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G C Sports (MY19),602000,445000,429000,429000
90,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sedan (MY19),546000,385000,346500,423500
91,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G E Sports (MY19),546000,385000,346500,423500
92,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sedan (MY19),648000,485000,299950,470479
93,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Leather Sports (MY19),648000,480000,390000,487000
94,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sedan (MY19),690000,505000,454500,555500
95,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G SP Sports (MY19),690000,505000,454500,555500
96,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sedan (MY19),627000,465000,460956,460956
97,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv-G S Sports (MY19),627000,465000,379000,437000
98,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect (MY17) (MNC),620000,450000,318000,478000
99,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High (MY17) (MNC),590000,430000,329000,429000
100,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus (MY17) (MNC),670000,470000,349000,499000
101,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect (MY17) (MNC),620000,450000,319000,480000
102,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High (MY17) (MNC),590000,430000,359000,449000
103,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus (MY17) (MNC),670000,470000,379000,465000
104,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard (MY17) (MNC),530000,380000,319000,319000
105,2019,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard (MY17) (MNC),530000,380000,319900,389000
106,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sedan (MY19),799000,590000,428000,428000
107,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XDL Sports (MY19),799000,590000,531000,649000
108,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sedan (MY19),782000,570000,513000,627000
109,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv-D XD Sports (MY19),782000,570000,513000,627000
110,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect (MY17) (MNC),750000,520000,412000,454000
111,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L (MY17) (MNC),789000,550000,495000,605000
112,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD (MY17) (MNC),680000,440000,396000,484000
113,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect (MY17) (MNC),750000,520000,449000,449000
114,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L (MY17) (MNC),789000,550000,661900,661900
115,2019,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports (MY17) (MNC),680000,440000,396000,484000
116,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect (MY17),620000,430000,329000,449000
117,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect (MY17) (MNC),620000,430000,299000,489000
118,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High (MY17),590000,410000,325000,409000
119,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High (MY17) (MNC),590000,410000,299000,430000
120,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus (MY17),670000,450000,347000,430889
121,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus (MY17) (MNC),670000,450000,345000,428000
122,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect (MY17),620000,430000,329000,440000
123,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect (MY17) (MNC),620000,430000,280000,448000
124,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High (MY17),590000,410000,399000,399000
125,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High (MY17) (MNC),590000,410000,375000,415000
126,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus (MY17),670000,450000,360000,426609
127,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus (MY17) (MNC),670000,450000,369000,430900
128,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard (MY17),530000,360000,324000,396000
129,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard (MY17) (MNC),530000,360000,339000,368000
130,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard (MY17),530000,360000,349000,349000
131,2018,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard (MY17) (MNC),530000,360000,389000,389000
132,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect (MY17),750000,500000,399000,489000
133,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect (MY17) (MNC),750000,500000,450000,550000
134,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L (MY17),789000,530000,419000,419000
135,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L (MY17) (MNC),789000,530000,395000,439000
136,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD (MY17),680000,420000,378000,462000
137,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD (MY17) (MNC),680000,420000,378000,462000
138,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect (MY17),750000,500000,450000,550000
139,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect (MY17) (MNC),750000,500000,450000,550000
140,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L (MY17),789000,530000,403600,431852
141,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L (MY17) (MNC),789000,530000,403600,403600
142,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports (MY17),680000,420000,378000,462000
143,2018,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports (MY17) (MNC),680000,420000,378000,462000
144,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High,589000,390000,375000,379000
145,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect,617000,410000,269000,439000
146,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect (MY17),620000,410000,298000,418000
147,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High (MY17),590000,390000,299000,399000
148,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus,642000,430000,361000,418000
149,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus (MY17),670000,430000,255000,438000
150,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High,589000,390000,351000,429000
151,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect,617000,410000,259000,419000
152,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect (MY17),620000,410000,255000,399000
153,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High (MY17),590000,390000,255000,363900
154,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus,642000,430000,359000,396114
155,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus (MY17),670000,430000,370200,425000
156,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard,529000,340000,359000,389000
157,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard (MY17),530000,340000,298000,349000
158,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard,529000,340000,339000,339000
159,2017,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard (MY17),530000,340000,328000,339000
160,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD,654000,390000,351000,429000
161,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High,714000,460000,391900,391900
162,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect,728000,470000,379000,379000
163,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect (MY17),750000,480000,319000,417900
164,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus,769000,500000,418000,418000
165,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L,779000,500000,419000,419000
166,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L (MY17),789000,510000,361900,456900
167,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD (MY17),680000,400000,319000,359000
168,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports,654000,390000,296000,296000
169,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High,714000,460000,349000,399001
170,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect,728000,470000,384000,410000
171,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect (MY17),750000,480000,348000,399999
172,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus,769000,500000,450000,550000
173,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L,779000,500000,450000,550000
174,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L (MY17),789000,510000,418000,418000
175,2017,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports (MY17),680000,400000,349000,399000
176,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High,589000,370000,259000,378000
177,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect,617000,390000,270000,400000
178,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus,642000,410000,259000,449000
179,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High,589000,370000,278000,369000
180,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect,617000,390000,278000,399000
181,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus,642000,410000,315000,405000
182,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard,529000,320000,299000,299000
183,2016,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard,529000,320000,319000,389000
184,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD,654000,370000,325000,359000
185,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High,714000,440000,329000,379000
186,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect,728000,450000,295000,419000
187,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus,769000,480000,349000,499000
188,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L,779000,480000,409000,409000
189,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports,654000,370000,290000,385000
190,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High,714000,440000,349000,369000
191,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect,728000,450000,379999,379999
192,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus,769000,480000,325000,369000
193,2016,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L,779000,480000,315000,389000
194,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High,610000,350000,275000,319000
195,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Connect,617000,370000,299000,369000
196,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv High Plus,665000,390000,298000,455000
197,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High,610000,350000,299999,359000
198,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Connect,617000,370000,295000,380000
199,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports High Plus,665000,390000,269000,399000
200,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Sports Standard,550000,300000,259900,339000
201,2015,Mazda,รถเก๋ง,Auto,2 1.3 Skyactiv Standard,550000,300000,275000,339999
202,2015,Mazda,รถเก๋ง,Auto,2 1.5 Elegance (Sedan) Limited Edition (MY12),686000,295000,360000,360000
203,2015,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),589000,245000,220500,269500
204,2015,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),550000,225000,202500,247500
205,2015,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),595000,245000,220500,269500
206,2015,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),550000,225000,202500,247500
207,2015,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Elegance (Sedan) (MY12) (MNC),715000,305000,268000,309000
208,2015,Mazda,รถเก๋ง,Auto,2 1.5 Maxx Sports (Hatchback) (MY12) (MNC),715000,315000,283500,346500
209,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD,675000,350000,279000,370000
210,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High,735000,420000,338000,429000
211,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Connect,728000,430000,387000,473000
212,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus,790000,460000,338000,369000
213,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD High Plus L,779000,460000,359000,368000
214,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports,675000,350000,325000,390000
215,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High,735000,420000,359000,359000
216,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Connect,728000,430000,318000,359000
217,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus,790000,460000,269000,399645
218,2015,Mazda,รถเก๋ง,Auto,2 1.5 Skyactiv XD Sports High Plus L,779000,460000,298000,399000
219,2015,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) (MY12) (MNC),656000,275000,247500,302500
220,2015,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Elegance (Sedan) Racing Series Limited Edition (MY12),679000,295000,265500,324500
221,2015,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) (MY12) (MNC),664000,275000,247500,302500
222,2015,Mazda,รถเก๋ง,Auto,2 1.5 Spirit Sports (Hatchback) Racing Series Limited Edition (MY12),686000,295000,265500,324500
223,2015,Mazda,รถเก๋ง,Auto,2 1.5 Sports (Hatchback) Limited Edition (MY12),691000,295000,265500,324500
224,2014,Mazda,รถเก๋ง,Auto,2 1.5 Elegance (Sedan) Limited Edition (MY12),686000,275000,247500,302500
225,2014,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12),579000,225000,199000,199000
226,2014,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12),550000,205000,184500,225500
227,2014,Mazda,รถเก๋ง,Manual,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),550000,205000,184500,225500
228,2014,Mazda,รถเก๋ง,Auto,2 1.5 Groove Elegance (Sedan) (MY12) (MNC),589000,225000,179000,248000
229,2014,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12),550000,205000,184500,225500
230,2014,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12),585000,225000,202500,247500
231,2014,Mazda,รถเก๋ง,Manual,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),550000,205000,184500,225500
232,2014,Mazda,รถเก๋ง,Auto,2 1.5 Groove Sports (Hatchback) (MY12) (MNC),595000,225000,288000,288000
